Date,Country,Latitude,Longitude,Temperature,Humidity
2020-07-01,Mexico,23.6345,-102.5528,29.29,51.10
2020-07-01,Indonesia,-0.7893,113.9213,25.68,68.94
2020-07-01,Nigeria,9.082,8.6753,30.99,62.56
2020-07-01,Egypt,26.8206,30.8025,31.28,59.63
2020-07-01,Saudi Arabia,23.8859,45.0792,39.62,43.95
2020-07-01,Sweden,60.1282,18.6435,21.68,73.64
2020-07-01,Norway,60.472,8.4689,16.20,75.49
2020-07-01,Chile,-35.6751,-71.543,5.18,88.05
2020-07-01,New Zealand,-40.9006,174.886,4.23,93.38
2020-08-01,United States,37.0902,-95.7129,25.71,55.86
2020-08-01,Canada,56.1304,-106.3468,13.11,73.51
2020-08-01,Brazil,-14.235,-51.9253,21.63,73.82
2020-08-01,United Kingdom,55.3781,-3.436,18.38,71.40
2020-08-01,Germany,51.1657,10.4515,18.96,64.94
2020-08-01,India,20.5937,78.9629,33.44,51.57
2020-08-01,China,35.8617,104.1954,30.04,62.54
2020-08-01,Australia,-25.2744,133.7751,12.63,75.46
2020-08-01,South Africa,-30.5595,22.9375,11.65,77.81
2020-08-01,Russia,61.524,105.3188,18.02,68.37
2020-08-01,Japan,36.2048,138.2529,26.40,64.13
2020-08-01,Argentina,-38.4161,-63.6167,6.66,79.01
2020-08-01,France,46.2276,2.2137,18.98,63.14
2020-08-01,Italy,41.8719,12.5674,24.44,64.94
2020-08-01,Spain,40.4637,-3.7492,26.03,55.92
2020-08-01,Mexico,23.6345,-102.5528,28.88,59.83
2020-08-01,Indonesia,-0.7893,113.9213,25.54,56.68
2020-08-01,Nigeria,9.082,8.6753,29.95,63.13
2020-08-01,Egypt,26.8206,30.8025,31.87,47.32
2020-08-01,Saudi Arabia,23.8859,45.0792,37.55,53.39
2020-08-01,Sweden,60.1282,18.6435,18.62,77.06
2020-08-01,Norway,60.472,8.4689,14.67,69.42
2020-08-01,Chile,-35.6751,-71.543,6.35,87.56
2020-08-01,New Zealand,-40.9006,174.886,3.36,86.01
2020-09-01,United States,37.0902,-95.7129,19.94,74.72
2020-09-01,Canada,56.1304,-106.3468,5.33,91.69
2020-09-01,Brazil,-14.235,-51.9253,22.64,67.06
2020-09-01,United Kingdom,55.3781,-3.436,15.93,76.45
2020-09-01,Germany,51.1657,10.4515,15.48,74.19
2020-09-01,India,20.5937,78.9629,28.83,65.39
2020-09-01,China,35.8617,104.1954,22.24,69.92
2020-09-01,Australia,-25.2744,133.7751,16.55,72.37
2020-09-01,South Africa,-30.5595,22.9375,14.22,75.79
2020-09-01,Russia,61.524,105.3188,8.07,81.52
2020-09-01,Japan,36.2048,138.2529,22.35,67.40
2020-09-01,Argentina,-38.4161,-63.6167,9.85,86.34
2020-09-01,France,46.2276,2.2137,15.33,79.55
2020-09-01,Italy,41.8719,12.5674,20.26,64.02
2020-09-01,Spain,40.4637,-3.7492,21.48,73.21
2020-09-01,Mexico,23.6345,-102.5528,24.30,58.62
2020-09-01,Indonesia,-0.7893,113.9213,25.35,60.39
2020-09-01,Nigeria,9.082,8.6753,29.38,61.36
2020-09-01,Egypt,26.8206,30.8025,28.00,64.14
2020-09-01,Saudi Arabia,23.8859,45.0792,33.63,59.06
2020-09-01,Sweden,60.1282,18.6435,12.86,74.11
2020-09-01,Norway,60.472,8.4689,10.97,83.80
2020-09-01,Chile,-35.6751,-71.543,8.54,87.21
2020-09-01,New Zealand,-40.9006,174.886,6.16,88.50
2020-10-01,United States,37.0902,-95.7129,13.54,76.84
2020-10-01,Canada,56.1304,-106.3468,-4.62,100.00
2020-10-01,Brazil,-14.235,-51.9253,25.27,60.24
2020-10-01,United Kingdom,55.3781,-3.436,11.06,85.76
2020-10-01,Germany,51.1657,10.4515,8.77,79.14
2020-10-01,India,20.5937,78.9629,24.64,69.55
2020-10-01,China,35.8617,104.1954,14.52,73.06
2020-10-01,Australia,-25.2744,133.7751,21.46,65.21
2020-10-01,South Africa,-30.5595,22.9375,18.59,68.26
2020-10-01,Russia,61.524,105.3188,-4.43,100.00
2020-10-01,Japan,36.2048,138.2529,15.10,78.01
2020-10-01,Argentina,-38.4161,-63.6167,14.84,68.03
2020-10-01,France,46.2276,2.2137,11.91,73.49
2020-10-01,Italy,41.8719,12.5674,14.06,79.36
2020-10-01,Spain,40.4637,-3.7492,15.99,73.02
2020-10-01,Mexico,23.6345,-102.5528,20.24,75.77
2020-10-01,Indonesia,-0.7893,113.9213,26.38,59.77
2020-10-01,Nigeria,9.082,8.6753,27.14,66.56
2020-10-01,Egypt,26.8206,30.8025,22.86,67.24
2020-10-01,Saudi Arabia,23.8859,45.0792,25.06,68.77
2020-10-01,Sweden,60.1282,18.6435,4.59,81.49
2020-10-01,Norway,60.472,8.4689,2.89,87.68
2020-10-01,Chile,-35.6751,-71.543,13.38,75.48
2020-10-01,New Zealand,-40.9006,174.886,11.07,76.41
2020-11-01,United States,37.0902,-95.7129,4.75,92.17
2020-11-01,Canada,56.1304,-106.3468,-15.68,100.00
2020-11-01,Brazil,-14.235,-51.9253,26.83,62.96
2020-11-01,United Kingdom,55.3781,-3.436,4.77,85.29
2020-11-01,Germany,51.1657,10.4515,2.97,91.69
2020-11-01,India,20.5937,78.9629,19.56,71.94
2020-11-01,China,35.8617,104.1954,6.17,83.59
2020-11-01,Australia,-25.2744,133.7751,26.56,55.29
2020-11-01,South Africa,-30.5595,22.9375,23.35,62.18
2020-11-01,Russia,61.524,105.3188,-15.85,100.00
2020-11-01,Japan,36.2048,138.2529,8.97,78.44
2020-11-01,Argentina,-38.4161,-63.6167,18.92,68.97
2020-11-01,France,46.2276,2.2137,6.93,91.31
2020-11-01,Italy,41.8719,12.5674,8.63,89.05
2020-11-01,Spain,40.4637,-3.7492,10.17,76.95
2020-11-01,Mexico,23.6345,-102.5528,17.50,66.64
2020-11-01,Indonesia,-0.7893,113.9213,29.51,54.56
2020-11-01,Nigeria,9.082,8.6753,25.45,57.32
2020-11-01,Egypt,26.8206,30.8025,18.63,72.68
2020-11-01,Saudi Arabia,23.8859,45.0792,19.01,73.87
2020-11-01,Sweden,60.1282,18.6435,-6.57,95.55
2020-11-01,Norway,60.472,8.4689,-5.51,100.00
2020-11-01,Chile,-35.6751,-71.543,17.08,76.65
2020-11-01,New Zealand,-40.9006,174.886,16.46,72.51
2020-12-01,United States,37.0902,-95.7129,0.21,97.09
2020-12-01,Canada,56.1304,-106.3468,-21.58,100.00
2020-12-01,Brazil,-14.235,-51.9253,28.78,65.09
2020-12-01,United Kingdom,55.3781,-3.436,1.32,84.29
2020-12-01,Germany,51.1657,10.4515,-1.73,96.19
2020-12-01,India,20.5937,78.9629,16.30,74.82
2020-12-01,China,35.8617,104.1954,-1.93,88.86
2020-12-01,Australia,-25.2744,133.7751,31.09,61.66
2020-12-01,South Africa,-30.5595,22.9375,24.49,66.94
2020-12-01,Russia,61.524,105.3188,-25.44,100.00
2020-12-01,Japan,36.2048,138.2529,5.46,86.44
2020-12-01,Argentina,-38.4161,-63.6167,23.84,66.26
2020-12-01,France,46.2276,2.2137,1.51,96.84
2020-12-01,Italy,41.8719,12.5674,2.95,92.48
2020-12-01,Spain,40.4637,-3.7492,4.13,89.00
2020-12-01,Mexico,23.6345,-102.5528,14.35,75.30
2020-12-01,Indonesia,-0.7893,113.9213,29.59,60.10
2020-12-01,Nigeria,9.082,8.6753,24.86,70.57
2020-12-01,Egypt,26.8206,30.8025,14.47,76.57
2020-12-01,Saudi Arabia,23.8859,45.0792,13.41,84.10
2020-12-01,Sweden,60.1282,18.6435,-12.33,100.00
2020-12-01,Norway,60.472,8.4689,-11.60,100.00
2020-12-01,Chile,-35.6751,-71.543,20.30,66.61
2020-12-01,New Zealand,-40.9006,174.886,17.10,76.99
2021-01-01,United States,37.0902,-95.7129,-3.51,100.00
2021-01-01,Canada,56.1304,-106.3468,-24.39,100.00
2021-01-01,Brazil,-14.235,-51.9253,30.68,58.28
2021-01-01,United Kingdom,55.3781,-3.436,0.20,85.28
2021-01-01,Germany,51.1657,10.4515,-2.41,92.45
2021-01-01,India,20.5937,78.9629,14.58,78.25
2021-01-01,China,35.8617,104.1954,-2.59,97.45
2021-01-01,Australia,-25.2744,133.7751,33.19,55.69
2021-01-01,South Africa,-30.5595,22.9375,26.89,65.11
2021-01-01,Russia,61.524,105.3188,-30.35,100.00
2021-01-01,Japan,36.2048,138.2529,2.38,94.38
2021-01-01,Argentina,-38.4161,-63.6167,25.35,56.98
2021-01-01,France,46.2276,2.2137,1.59,90.25
2021-01-01,Italy,41.8719,12.5674,3.41,83.82
2021-01-01,Spain,40.4637,-3.7492,3.93,90.36
2021-01-01,Mexico,23.6345,-102.5528,12.40,80.71
2021-01-01,Indonesia,-0.7893,113.9213,30.29,51.73
2021-01-01,Nigeria,9.082,8.6753,22.71,66.25
2021-01-01,Egypt,26.8206,30.8025,13.24,72.53
2021-01-01,Saudi Arabia,23.8859,45.0792,11.11,76.42
2021-01-01,Sweden,60.1282,18.6435,-13.68,100.00
2021-01-01,Norway,60.472,8.4689,-11.50,100.00
2021-01-01,Chile,-35.6751,-71.543,19.63,74.32
2021-01-01,New Zealand,-40.9006,174.886,19.71,75.51
2021-02-01,United States,37.0902,-95.7129,0.37,89.29
2021-02-01,Canada,56.1304,-106.3468,-20.69,100.00
2021-02-01,Brazil,-14.235,-51.9253,29.57,59.08
2021-02-01,United Kingdom,55.3781,-3.436,1.49,92.17
2021-02-01,Germany,51.1657,10.4515,-1.51,98.90
2021-02-01,India,20.5937,78.9629,15.63,67.28
2021-02-01,China,35.8617,104.1954,-1.80,90.19
2021-02-01,Australia,-25.2744,133.7751,30.80,63.24
2021-02-01,South Africa,-30.5595,22.9375,24.91,58.91
2021-02-01,Russia,61.524,105.3188,-26.29,100.00
2021-02-01,Japan,36.2048,138.2529,4.64,80.69
2021-02-01,Argentina,-38.4161,-63.6167,22.46,70.79
2021-02-01,France,46.2276,2.2137,1.76,91.89
2021-02-01,Italy,41.8719,12.5674,4.78,81.30
2021-02-01,Spain,40.4637,-3.7492,4.65,87.81
2021-02-01,Mexico,23.6345,-102.5528,15.51,71.82
2021-02-01,Indonesia,-0.7893,113.9213,28.69,52.84
2021-02-01,Nigeria,9.082,8.6753,25.03,57.25
2021-02-01,Egypt,26.8206,30.8025,12.72,76.68
2021-02-01,Saudi Arabia,23.8859,45.0792,12.60,70.72
2021-02-01,Sweden,60.1282,18.6435,-11.85,100.00
2021-02-01,Norway,60.472,8.4689,-11.73,100.00
2021-02-01,Chile,-35.6751,-71.543,18.57,70.53
2021-02-01,New Zealand,-40.9006,174.886,18.12,77.37
2021-03-01,United States,37.0902,-95.7129,4.03,95.15
2021-03-01,Canada,56.1304,-106.3468,-15.40,100.00
2021-03-01,Brazil,-14.235,-51.9253,27.40,54.50
2021-03-01,United Kingdom,55.3781,-3.436,4.72,85.21
2021-03-01,Germany,51.1657,10.4515,3.66,83.69
2021-03-01,India,20.5937,78.9629,18.86,66.88
2021-03-01,China,35.8617,104.1954,5.54,81.99
2021-03-01,Australia,-25.2744,133.7751,26.46,64.47
2021-03-01,South Africa,-30.5595,22.9375,22.95,62.64
2021-03-01,Russia,61.524,105.3188,-16.68,100.00
2021-03-01,Japan,36.2048,138.2529,8.53,83.00
2021-03-01,Argentina,-38.4161,-63.6167,20.01,73.79
2021-03-01,France,46.2276,2.2137,6.08,83.15
2021-03-01,Italy,41.8719,12.5674,7.33,89.72
2021-03-01,Spain,40.4637,-3.7492,9.85,77.03
2021-03-01,Mexico,23.6345,-102.5528,16.31,76.98
2021-03-01,Indonesia,-0.7893,113.9213,28.85,58.70
2021-03-01,Nigeria,9.082,8.6753,24.48,70.96
2021-03-01,Egypt,26.8206,30.8025,16.35,77.23
2021-03-01,Saudi Arabia,23.8859,45.0792,17.79,73.97
2021-03-01,Sweden,60.1282,18.6435,-4.49,100.00
2021-03-01,Norway,60.472,8.4689,-4.30,100.00
2021-03-01,Chile,-35.6751,-71.543,16.20,69.34
2021-03-01,New Zealand,-40.9006,174.886,14.26,73.98
2021-04-01,United States,37.0902,-95.7129,12.80,79.63
2021-04-01,Canada,56.1304,-106.3468,-4.01,95.35
2021-04-01,Brazil,-14.235,-51.9253,26.08,57.30
2021-04-01,United Kingdom,55.3781,-3.436,11.27,74.15
2021-04-01,Germany,51.1657,10.4515,8.95,86.75
2021-04-01,India,20.5937,78.9629,23.30,58.77
2021-04-01,China,35.8617,104.1954,14.24,73.03
2021-04-01,Australia,-25.2744,133.7751,21.44,71.05
2021-04-01,South Africa,-30.5595,22.9375,17.25,76.54
2021-04-01,Russia,61.524,105.3188,-4.04,97.51
2021-04-01,Japan,36.2048,138.2529,15.90,69.00
2021-04-01,Argentina,-38.4161,-63.6167,13.82,71.20
2021-04-01,France,46.2276,2.2137,10.43,76.98
2021-04-01,Italy,41.8719,12.5674,14.99,68.45
2021-04-01,Spain,40.4637,-3.7492,14.83,69.58
2021-04-01,Mexico,23.6345,-102.5528,21.67,73.20
2021-04-01,Indonesia,-0.7893,113.9213,28.39,54.05
2021-04-01,Nigeria,9.082,8.6753,28.53,52.36
2021-04-01,Egypt,26.8206,30.8025,21.62,71.87
2021-04-01,Saudi Arabia,23.8859,45.0792,25.27,68.36
2021-04-01,Sweden,60.1282,18.6435,3.74,91.94
2021-04-01,Norway,60.472,8.4689,3.19,92.19
2021-04-01,Chile,-35.6751,-71.543,11.78,76.74
2021-04-01,New Zealand,-40.9006,174.886,11.77,84.75
2021-05-01,United States,37.0902,-95.7129,20.52,63.74
2021-05-01,Canada,56.1304,-106.3468,6.33,84.28
2021-05-01,Brazil,-14.235,-51.9253,21.89,62.13
2021-05-01,United Kingdom,55.3781,-3.436,16.52,69.59
2021-05-01,Germany,51.1657,10.4515,15.46,67.33
2021-05-01,India,20.5937,78.9629,30.64,59.61
2021-05-01,China,35.8617,104.1954,23.64,60.72
2021-05-01,Australia,-25.2744,133.7751,18.41,65.24
2021-05-01,South Africa,-30.5595,22.9375,14.83,70.94
2021-05-01,Russia,61.524,105.3188,6.77,89.53
2021-05-01,Japan,36.2048,138.2529,21.05,73.38
2021-05-01,Argentina,-38.4161,-63.6167,9.54,79.34
2021-05-01,France,46.2276,2.2137,17.47,77.48
2021-05-01,Italy,41.8719,12.5674,19.72,70.61
2021-05-01,Spain,40.4637,-3.7492,20.53,63.31
2021-05-01,Mexico,23.6345,-102.5528,24.44,61.93
2021-05-01,Indonesia,-0.7893,113.9213,26.12,60.37
2021-05-01,Nigeria,9.082,8.6753,29.69,56.37
2021-05-01,Egypt,26.8206,30.8025,28.09,55.19
2021-05-01,Saudi Arabia,23.8859,45.0792,31.80,59.53
2021-05-01,Sweden,60.1282,18.6435,12.86,81.61
2021-05-01,Norway,60.472,8.4689,11.05,82.03
2021-05-01,Chile,-35.6751,-71.543,8.00,89.39
2021-05-01,New Zealand,-40.9006,174.886,8.03,81.06
2021-06-01,United States,37.0902,-95.7129,24.76,64.10
2021-06-01,Canada,56.1304,-106.3468,13.57,75.41
2021-06-01,Brazil,-14.235,-51.9253,21.18,60.52
2021-06-01,United Kingdom,55.3781,-3.436,19.57,73.28
2021-06-01,Germany,51.1657,10.4515,18.60,72.78
2021-06-01,India,20.5937,78.9629,31.91,47.41
2021-06-01,China,35.8617,104.1954,30.01,51.73
2021-06-01,Australia,-25.2744,133.7751,15.02,70.12
2021-06-01,South Africa,-30.5595,22.9375,11.80,74.43
2021-06-01,Russia,61.524,105.3188,16.59,72.55
2021-06-01,Japan,36.2048,138.2529,25.37,62.35
2021-06-01,Argentina,-38.4161,-63.6167,5.36,81.63
2021-06-01,France,46.2276,2.2137,20.52,63.46
2021-06-01,Italy,41.8719,12.5674,25.63,61.48
2021-06-01,Spain,40.4637,-3.7492,25.72,64.53
2021-06-01,Mexico,23.6345,-102.5528,28.93,54.93
2021-06-01,Indonesia,-0.7893,113.9213,26.01,59.65
2021-06-01,Nigeria,9.082,8.6753,29.77,57.44
2021-06-01,Egypt,26.8206,30.8025,30.50,49.63
2021-06-01,Saudi Arabia,23.8859,45.0792,38.98,40.50
2021-06-01,Sweden,60.1282,18.6435,19.85,61.87
2021-06-01,Norway,60.472,8.4689,14.21,70.69
2021-06-01,Chile,-35.6751,-71.543,6.24,82.52
2021-06-01,New Zealand,-40.9006,174.886,4.44,80.32
2021-07-01,United States,37.0902,-95.7129,27.96,62.74
2021-07-01,Canada,56.1304,-106.3468,15.38,74.15
2021-07-01,Brazil,-14.235,-51.9253,19.26,63.27
2021-07-01,United Kingdom,55.3781,-3.436,21.26,62.84
2021-07-01,Germany,51.1657,10.4515,22.30,69.02
2021-07-01,India,20.5937,78.9629,33.87,59.62
2021-07-01,China,35.8617,104.1954,33.37,56.92
2021-07-01,Australia,-25.2744,133.7751,11.24,79.83
2021-07-01,South Africa,-30.5595,22.9375,11.02,77.30
2021-07-01,Russia,61.524,105.3188,21.33,66.47
2021-07-01,Japan,36.2048,138.2529,26.99,65.96
2021-07-01,Argentina,-38.4161,-63.6167,4.11,84.97
2021-07-01,France,46.2276,2.2137,21.90,72.62
2021-07-01,Italy,41.8719,12.5674,26.26,62.60
2021-07-01,Spain,40.4637,-3.7492,26.90,55.86
2021-07-01,Mexico,23.6345,-102.5528,30.53,52.77
2021-07-01,Indonesia,-0.7893,113.9213,24.38,56.47
2021-07-01,Nigeria,9.082,8.6753,32.08,50.95
2021-07-01,Egypt,26.8206,30.8025,33.61,56.27
2021-07-01,Saudi Arabia,23.8859,45.0792,40.38,43.23
2021-07-01,Sweden,60.1282,18.6435,21.25,61.67
2021-07-01,Norway,60.472,8.4689,17.42,75.02
2021-07-01,Chile,-35.6751,-71.543,3.41,94.84
2021-07-01,New Zealand,-40.9006,174.886,4.66,93.77
2021-08-01,United States,37.0902,-95.7129,24.87,56.78
2021-08-01,Canada,56.1304,-106.3468,13.58,75.09
2021-08-01,Brazil,-14.235,-51.9253,20.06,73.45
2021-08-01,United Kingdom,55.3781,-3.436,19.06,69.38
2021-08-01,Germany,51.1657,10.4515,18.84,63.99
2021-08-01,India,20.5937,78.9629,32.56,59.38
2021-08-01,China,35.8617,104.1954,30.18,53.53
2021-08-01,Australia,-25.2744,133.7751,13.53,78.54
2021-08-01,South Africa,-30.5595,22.9375,11.88,77.28
2021-08-01,Russia,61.524,105.3188,16.62,67.26
2021-08-01,Japan,36.2048,138.2529,26.80,64.38
2021-08-01,Argentina,-38.4161,-63.6167,4.88,81.06
2021-08-01,France,46.2276,2.2137,20.80,64.63
2021-08-01,Italy,41.8719,12.5674,25.11,67.64
2021-08-01,Spain,40.4637,-3.7492,25.05,69.16
2021-08-01,Mexico,23.6345,-102.5528,27.60,58.32
2021-08-01,Indonesia,-0.7893,113.9213,24.93,67.94
2021-08-01,Nigeria,9.082,8.6753,30.33,63.73
2021-08-01,Egypt,26.8206,30.8025,31.24,60.09
2021-08-01,Saudi Arabia,23.8859,45.0792,37.32,53.09
2021-08-01,Sweden,60.1282,18.6435,18.87,65.61
2021-08-01,Norway,60.472,8.4689,15.60,78.19
2021-08-01,Chile,-35.6751,-71.543,6.76,85.10
2021-08-01,New Zealand,-40.9006,174.886,3.73,94.75
2021-09-01,United States,37.0902,-95.7129,20.28,70.23
2021-09-01,Canada,56.1304,-106.3468,6.14,84.65
2021-09-01,Brazil,-14.235,-51.9253,22.36,72.34
2021-09-01,United Kingdom,55.3781,-3.436,14.78,76.38
2021-09-01,Germany,51.1657,10.4515,15.12,81.63
2021-09-01,India,20.5937,78.9629,28.61,57.98
2021-09-01,China,35.8617,104.1954,23.78,59.02
2021-09-01,Australia,-25.2744,133.7751,18.22,65.21
2021-09-01,South Africa,-30.5595,22.9375,15.60,74.34
2021-09-01,Russia,61.524,105.3188,7.70,84.56
2021-09-01,Japan,36.2048,138.2529,20.92,62.23
2021-09-01,Argentina,-38.4161,-63.6167,10.16,86.84
2021-09-01,France,46.2276,2.2137,16.34,72.77
2021-09-01,Italy,41.8719,12.5674,20.89,71.57
2021-09-01,Spain,40.4637,-3.7492,21.17,62.14
2021-09-01,Mexico,23.6345,-102.5528,25.01,60.61
2021-09-01,Indonesia,-0.7893,113.9213,26.18,59.73
2021-09-01,Nigeria,9.082,8.6753,28.70,62.01
2021-09-01,Egypt,26.8206,30.8025,26.67,61.08
2021-09-01,Saudi Arabia,23.8859,45.0792,32.24,54.81
2021-09-01,Sweden,60.1282,18.6435,11.31,81.72
2021-09-01,Norway,60.472,8.4689,9.29,77.15
2021-09-01,Chile,-35.6751,-71.543,8.75,83.43
2021-09-01,New Zealand,-40.9006,174.886,7.42,84.90
2021-10-01,United States,37.0902,-95.7129,13.57,83.41
2021-10-01,Canada,56.1304,-106.3468,-5.46,92.71
2021-10-01,Brazil,-14.235,-51.9253,24.65,56.87
2021-10-01,United Kingdom,55.3781,-3.436,10.75,85.42
2021-10-01,Germany,51.1657,10.4515,10.13,79.36
2021-10-01,India,20.5937,78.9629,24.55,60.49
2021-10-01,China,35.8617,104.1954,15.01,78.98
2021-10-01,Australia,-25.2744,133.7751,22.93,59.66
2021-10-01,South Africa,-30.5595,22.9375,17.51,71.46
2021-10-01,Russia,61.524,105.3188,-3.47,92.00
2021-10-01,Japan,36.2048,138.2529,16.15,74.96
2021-10-01,Argentina,-38.4161,-63.6167,15.51,69.05
2021-10-01,France,46.2276,2.2137,11.66,86.50
2021-10-01,Italy,41.8719,12.5674,14.86,76.59
2021-10-01,Spain,40.4637,-3.7492,16.21,76.29
2021-10-01,Mexico,23.6345,-102.5528,20.78,71.00
2021-10-01,Indonesia,-0.7893,113.9213,27.08,54.53
2021-10-01,Nigeria,9.082,8.6753,26.52,61.18
2021-10-01,Egypt,26.8206,30.8025,23.69,57.41
2021-10-01,Saudi Arabia,23.8859,45.0792,26.59,68.37
2021-10-01,Sweden,60.1282,18.6435,2.90,87.20
2021-10-01,Norway,60.472,8.4689,2.80,92.99
2021-10-01,Chile,-35.6751,-71.543,12.21,75.38
2021-10-01,New Zealand,-40.9006,174.886,11.86,72.95
2021-11-01,United States,37.0902,-95.7129,4.47,93.31
2021-11-01,Canada,56.1304,-106.3468,-14.68,100.00
2021-11-01,Brazil,-14.235,-51.9253,28.27,51.99
2021-11-01,United Kingdom,55.3781,-3.436,4.77,90.47
2021-11-01,Germany,51.1657,10.4515,3.21,83.68
2021-11-01,India,20.5937,78.9629,18.65,63.18
2021-11-01,China,35.8617,104.1954,4.78,87.42
2021-11-01,Australia,-25.2744,133.7751,26.98,58.49
2021-11-01,South Africa,-30.5595,22.9375,22.63,72.39
2021-11-01,Russia,61.524,105.3188,-17.43,100.00
2021-11-01,Japan,36.2048,138.2529,10.43,76.71
2021-11-01,Argentina,-38.4161,-63.6167,20.14,69.98
2021-11-01,France,46.2276,2.2137,6.31,85.07
2021-11-01,Italy,41.8719,12.5674,7.72,90.53
2021-11-01,Spain,40.4637,-3.7492,9.81,82.68
2021-11-01,Mexico,23.6345,-102.5528,18.63,67.72
2021-11-01,Indonesia,-0.7893,113.9213,27.75,54.68
2021-11-01,Nigeria,9.082,8.6753,24.28,67.95
2021-11-01,Egypt,26.8206,30.8025,16.92,72.97
2021-11-01,Saudi Arabia,23.8859,45.0792,16.70,67.34
2021-11-01,Sweden,60.1282,18.6435,-5.50,98.48
2021-11-01,Norway,60.472,8.4689,-5.23,97.66
2021-11-01,Chile,-35.6751,-71.543,15.21,68.98
2021-11-01,New Zealand,-40.9006,174.886,14.69,81.77
2021-12-01,United States,37.0902,-95.7129,-1.49,89.32
2021-12-01,Canada,56.1304,-106.3468,-20.73,100.00
2021-12-01,Brazil,-14.235,-51.9253,29.19,52.66
2021-12-01,United Kingdom,55.3781,-3.436,1.50,89.89
2021-12-01,Germany,51.1657,10.4515,-1.45,95.75
2021-12-01,India,20.5937,78.9629,16.24,76.10
2021-12-01,China,35.8617,104.1954,-2.21,99.89
2021-12-01,Australia,-25.2744,133.7751,31.27,53.27
2021-12-01,South Africa,-30.5595,22.9375,24.53,64.42
2021-12-01,Russia,61.524,105.3188,-26.23,100.00
2021-12-01,Japan,36.2048,138.2529,5.22,84.54
2021-12-01,Argentina,-38.4161,-63.6167,24.19,63.97
2021-12-01,France,46.2276,2.2137,3.51,94.42
2021-12-01,Italy,41.8719,12.5674,3.94,82.18
2021-12-01,Spain,40.4637,-3.7492,5.81,82.33
2021-12-01,Mexico,23.6345,-102.5528,15.71,78.45
2021-12-01,Indonesia,-0.7893,113.9213,29.80,62.79
2021-12-01,Nigeria,9.082,8.6753,23.47,66.43
2021-12-01,Egypt,26.8206,30.8025,13.41,72.10
2021-12-01,Saudi Arabia,23.8859,45.0792,13.28,73.04
2021-12-01,Sweden,60.1282,18.6435,-13.00,100.00
2021-12-01,Norway,60.472,8.4689,-10.48,100.00
2021-12-01,Chile,-35.6751,-71.543,19.67,72.29
2021-12-01,New Zealand,-40.9006,174.886,19.02,70.88
2022-01-01,United States,37.0902,-95.7129,-2.53,89.36
2022-01-01,Canada,56.1304,-106.3468,-25.60,100.00
2022-01-01,Brazil,-14.235,-51.9253,30.20,63.38
2022-01-01,United Kingdom,55.3781,-3.436,0.45,87.75
2022-01-01,Germany,51.1657,10.4515,-2.43,100.00
2022-01-01,India,20.5937,78.9629,15.02,80.09
2022-01-01,China,35.8617,104.1954,-2.62,98.28
2022-01-01,Australia,-25.2744,133.7751,33.32,53.28
2022-01-01,South Africa,-30.5595,22.9375,27.17,57.24
2022-01-01,Russia,61.524,105.3188,-29.45,100.00
2022-01-01,Japan,36.2048,138.2529,3.69,93.40
2022-01-01,Argentina,-38.4161,-63.6167,23.27,61.50
2022-01-01,France,46.2276,2.2137,1.13,95.14
2022-01-01,Italy,41.8719,12.5674,3.37,91.90
2022-01-01,Spain,40.4637,-3.7492,2.50,92.44
2022-01-01,Mexico,23.6345,-102.5528,12.28,71.82
2022-01-01,Indonesia,-0.7893,113.9213,29.96,64.11
2022-01-01,Nigeria,9.082,8.6753,23.11,70.36
2022-01-01,Egypt,26.8206,30.8025,13.68,74.45
2022-01-01,Saudi Arabia,23.8859,45.0792,11.07,79.38
2022-01-01,Sweden,60.1282,18.6435,-15.32,100.00
2022-01-01,Norway,60.472,8.4689,-13.58,100.00
2022-01-01,Chile,-35.6751,-71.543,21.70,71.99
2022-01-01,New Zealand,-40.9006,174.886,20.43,62.95
2022-02-01,United States,37.0902,-95.7129,0.19,96.50
2022-02-01,Canada,56.1304,-106.3468,-22.05,100.00
2022-02-01,Brazil,-14.235,-51.9253,29.32,54.60
2022-02-01,United Kingdom,55.3781,-3.436,3.02,87.51
2022-02-01,Germany,51.1657,10.4515,-1.41,88.56
2022-02-01,India,20.5937,78.9629,16.47,73.05
2022-02-01,China,35.8617,104.1954,-0.78,94.52
2022-02-01,Australia,-25.2744,133.7751,31.82,55.11
2022-02-01,South Africa,-30.5595,22.9375,25.56,58.95
2022-02-01,Russia,61.524,105.3188,-26.23,100.00
2022-02-01,Japan,36.2048,138.2529,5.00,87.79
2022-02-01,Argentina,-38.4161,-63.6167,23.34,58.43
2022-02-01,France,46.2276,2.2137,2.79,96.46
2022-02-01,Italy,41.8719,12.5674,3.83,84.50
2022-02-01,Spain,40.4637,-3.7492,4.58,94.42
2022-02-01,Mexico,23.6345,-102.5528,15.00,68.55
2022-02-01,Indonesia,-0.7893,113.9213,30.08,53.21
2022-02-01,Nigeria,9.082,8.6753,23.83,65.14
2022-02-01,Egypt,26.8206,30.8025,13.68,81.88
2022-02-01,Saudi Arabia,23.8859,45.0792,13.64,74.28
2022-02-01,Sweden,60.1282,18.6435,-11.58,100.00
2022-02-01,Norway,60.472,8.4689,-10.85,100.00
2022-02-01,Chile,-35.6751,-71.543,19.20,74.69
2022-02-01,New Zealand,-40.9006,174.886,17.21,75.43
